% Model:              SPAD_guard ring_polygate_type3_curve.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 4 2024, 20:29
% Dimension:          2
% Nodes:              2398
% Expressions:        2
% Description:        Streamline
% X                       Y                        Streamline               Shockley–Read–Hall recombination term
0.06026647724485497       2.5087507954634267       0                        -2.410971299341486E16
0.060270166694395215      2.5089518014143652       0                        -8.472016033886342E15
0.06033501826631686       2.511616404970961        0                        -6.916726371978623E15
0.060361209747617744      2.5126725560338623       0                        -6.300266563662952E15
0.060420386316126444      2.5150800046044703       0                        -4.891537530819798E15
0.06045145616716269       2.516395957209879        0                        -4.121499058062166E15
0.06046716281348754       2.5171152768948573       0                        -3.700581266924562E15
0.06047447210684235       2.517508465424006        0                        -3.4704996301455325E15
0.06047719171708854       2.5177233843227023       0                        -3.3447327467314895E15
0.06047740299045018       2.5178408575763975       0                        -3.275986336190151E15
0.060476578720531866      2.5178986357420525       0                        -3.242171803230932E15
0.06042363122046564       2.519864281346367        0                        -3.2219423114245865E15
0.0603718197686937        2.5212657125511733       0                        -3.207515976478525E15
0.060336398524939314      2.5220046722474674       0                        -3.1999071250350975E15
0.06023853251175169       2.523539019230584        0                        -3.185077574191348E15
0.060164498588146396      2.5243661932962076       0                        -3.1770587697753305E15
0.060103398308183204      2.524808420775047        0                        -3.172747321867355E15
0.06004929930693732       2.5250410973689985       0                        -3.1704539790682975E15
0.059998972379584264      2.525159695251498        0                        -3.1692592404131665E15
0.05995349023117712       2.5252150545450682       0                        -3.1686766260448185E15
0.17495920633440842       2.032957733828893        1                        -1.9053175276951162E14
0.1752627692903267        2.0375134674067885       1                        -1.916551887603174E14
0.17568574396830922       2.0440952002411734       1                        -1.9327829051345197E14
0.1762137773480671        2.0525766313062137       1                        -1.953699344556137E14
0.17623423164789814       2.0529101257364557       1                        -1.9545218016449997E14
0.17626771883817188       2.053456729329407        1                        -1.9558698255605012E14
0.1763016387367885        2.05401116102632         1                        -1.9572371567447788E14
0.17631425940564904       2.0542187030651324       1                        -1.9579709104421506E14
0.17638355879872133       2.0553870326396564       1                        -1.9621009184595047E14
0.17647735386749552       2.057026532924694        1                        -1.9678953969524497E14
0.17660550224469362       2.0593268303258987       1                        -1.9760242250518694E14
0.17678182884066543       2.062553867810666        1                        -1.9874268797427234E14
0.17702572250386783       2.067080619077776        1                        -2.0034209375317862E14
0.1773643752692669        2.0734301638737587       1                        -2.0258542434210553E14
0.17783592280896438       2.0823360992916866       1                        -2.0573183214197866E14
0.1784938487806098        2.094827264047888        1                        -2.1014476737092662E14
0.17852131881790273       2.095351829426965        1                        -2.10422977907806E14
0.17892573850767982       2.103375058086051        1                        -2.1468014197919975E14
0.1789459428433983        2.1038025560061864       1                        -2.1782815416978853E14
0.17899363969237003       2.1048759760341738       1                        -2.2572669988157144E14
0.17905565701385492       2.1063730772715124       1                        -2.367340415929881E14
0.17913763261192492       2.1084606627980476       1                        -2.520741104221964E14
0.17924742389077894       2.111371205967619        1                        -2.734526984454932E14
0.17939598171000132       2.1154287047561318       1                        -3.032471670718576E14
0.1795985682761197        2.121084714951193        1                        -3.447708434924759E14
0.17996622920576444       2.131113017204097        1                        -4.018007114220677E14
0.18065332183905367       2.1487579926885467       1                        -5.0204041679405294E14
0.18068446352125703       2.1495875109452154       1                        -1.1970161902633736E16
0.1807742699451166        2.1526862566735483       1                        -5.4733148299254784E16
0.18085121296815473       2.156928095580812        1                        -1.13136920041033856E17
0.18091056728122443       2.1627324057806114       1                        -1.92919752226178656E17
0.18092692220699885       2.165422027604945        1                        -4.6161934783203149E17
0.18096681345011825       2.175565141187086        1                        -1.47686797712680448E18
0.18098701349627558       2.1907855406932795       1                        -3.0038231827688699E18
0.1809903642013138        2.1954215757344877       1                        -3.484217152749343E20
0.18100433019849313       2.203188130426095        1                        -9.272014752361529E20
0.18103161871431128       2.212737153397199        1                        -1.6389545856462655E21
0.18107528252148763       2.2244777596734036       1                        -2.514201236986098E21
0.18109377814821515       2.2290765681217595       1                        -2.9351990444708473E21
0.18111776962333148       2.2357138596790045       1                        -4.0526154141330907E21
0.18114044411412014       2.244382702851662        1                        -5.457341821847862E21
0.18115693598943367       2.2643627755566724       1                        -8.695114750475185E21
0.18115643453244734       2.2667436327378656       1                        -8.953801682454152E21
0.18115891135336182       2.276198121493292        1                        -9.981025506845664E21
0.18116891337419933       2.2865137061195204       1                        -1.1101752285134733E22
0.18118064193137956       2.296228581861091        1                        -1.2110568607502301E22
0.18118097248562368       2.2965306687652993       1                        -1.2152387895201328E22
0.18118773341772873       2.305318371954632        1                        -1.3368906823809513E22
0.18118856182056864       2.3081352968405398       1                        -1.3755319702323905E22
0.18117444877124828       2.3263818978460957       1                        -1.6258315744195838E22
0.18116306729889062       2.333517355011405        1                        -1.7634454206230747E22
0.18115068044484633       2.3423618004523736       1                        -1.9340180968285743E22
0.1811395097772932        2.3516740065963204       1                        -2.113611307759167E22
0.18113802101347679       2.3530513121574708       1                        -2.1410311780643933E22
0.18113484844853608       2.356238442793759        1                        -2.2233170637044824E22
0.1811266652134934        2.366020562667819        1                        -2.471433133046376E22
0.18111837619757268       2.379206296514587        1                        -2.8058803108080054E22
0.1811178304416714        2.3802403395834615       1                        -2.8414122590080464E22
0.18111331989008234       2.387417007561474        1                        -3.088018616556757E22
0.18111069604545207       2.3910532545605934       1                        -3.216353217070869E22
0.18110353438703508       2.4007243975121253       1                        -3.5576782613848797E22
0.18110182944816763       2.403185444382561        1                        -3.6681719999019644E22
0.18109887586356213       2.409275574849195        1                        -3.941599037597041E22
0.18109765504604067       2.415519700475098        1                        -4.221937328977097E22
0.18109743017226365       2.4182844274639823       1                        -4.351431136102277E22
0.18109730466582025       2.422024424240955        1                        -4.557528590530524E22
0.18109732538526932       2.42263099794978         1                        -4.59119527919516E22
0.181096397113641         2.431685992495442        1                        -5.0937768578017265E22
0.18109581433608593       2.4336229560118334       1                        -5.218174762223563E22
0.18109356714383867       2.43791369124917         1                        -5.49373805946286E22
0.1810899663153661        2.442270447740028        1                        -5.773539708017626E22
0.18108800751412948       2.444306189723585        1                        -5.921417242887421E22
0.18108436704232117       2.4480832218192425       1                        -6.226114736682356E22
0.18107933561554157       2.4531096949125297       1                        -6.631605902935917E22
0.18107400341770252       2.458224620444757        1                        -7.044232443656854E22
0.18107376890574492       2.458444732668362        1                        -7.062789234415775E22
0.18107337886200842       2.458810832619534        1                        -7.098932887637227E22
0.18106983799002935       2.462378416599575        1                        -7.448064443786484E22
0.1810637763075869        2.4702232699814535       1                        -8.215780414479311E22
0.1810626305960593        2.4721552446255672       1                        -8.434641311985737E22
0.18106081045626862       2.475740557229383        1                        -8.840798450905352E22
0.18105936729494881       2.4793666662721927       1                        -9.251577533921522E22
0.1810590533294419        2.48028914694908         1                        -9.356945279484507E22
0.181058746572485         2.4813008666978194       1                        -9.169337735805735E22
0.18105827003121128       2.483445434689096        1                        -8.772162667909786E22
0.18105806078553055       2.490223019082635        1                        -7.5169536444862E22
0.18105816418676549       2.4911303758819665       1                        -7.051173470040144E22
0.18105856777473486       2.4946220461647943       1                        -5.258768560390221E22
0.18105898390500344       2.4981440094302854       1                        -3.4508131502840514E22
0.18105920039390744       2.5                      1                        -2.4959471831960254E22
0.1809985585757872        2.5019686854907235       1                        -4.5402219148615219E17
0.1808969527713029        2.5056563447144686       1                        -2.41294515414919904E17
0.18085480909550716       2.507687278485654        1                        -1.24136453383209072E17
0.1808454147363803        2.5088057841536786       1                        -5.9612580930770024E16
0.1808540578294992        2.509421777445279        1                        -2.4076561369062872E16
0.18086656426569314       2.5097061889952585       1                        -7.668618816500782E15
0.1810416498681709        2.5126188212047524       1                        -6.347277347613852E15
0.1811655735079553        2.514670718359136        1                        -5.416416664705617E15
0.18124297681478974       2.5159447774463026       1                        -4.838429409513893E15
0.18133579938331537       2.517467238757094        1                        -4.142856206856887E15
0.18138939893029438       2.5183454672463554       1                        -3.7416161126140715E15
0.18142037274953488       2.518852071243109        1                        -3.5101615188779845E15
0.1814382949587821        2.5191443043496915       1                        -3.376647372064886E15
0.18144868836986666       2.5193128780111165       1                        -3.299629988019191E15
0.18145473880641516       2.519410118953983        1                        -3.255202655412666E15
0.18145828400480016       2.519466211752202        1                        -3.229574832738773E15
0.18160825899474337       2.52185584964555         1                        -3.206337300196683E15
0.18170149357120385       2.5233983306420997       1                        -3.1925801439102315E15
0.1817072014402571        2.5234949077788964       1                        -3.191718785242867E15
0.18171276239651263       2.523589355872053        1                        -3.1908764149580355E15
0.18171677891012195       2.5236578029198284       1                        -3.190265944445642E15
0.1818233060134443        2.5256350179138733       1                        -3.173184264322425E15
0.18187264293021443       2.526794018134913        1                        -3.163177740203286E15
0.18188858951687994       2.527474859115641        1                        -3.157305874716132E15
0.18188505393269502       2.527876263554818        1                        -3.153850290993013E15
0.18187016379721876       2.528114361642994        1                        -3.151806798635938E15
0.18186429823230266       2.5281708429787786       1                        -3.151323180301125E15
0.3093229964137835        2.037639946745234        2                        -1.9158058316762666E14
0.30930067295396235       2.038416452249921        2                        -1.9178487273336053E14
0.30924509966395974       2.0406094620360005       2                        -1.9236175861682962E14
0.3091802660668345        2.043629741428128        2                        -1.9315615447946966E14
0.30910270687718266       2.047788494734996        2                        -1.942498835885683E14
0.3090076532737459        2.0535139945113037       2                        -1.957555493324906E14
0.3088885425378375        2.0613956200661643       2                        -1.9782811402763003E14
0.3087363432284903        2.0722444622931904       2                        -2.006808334187661E14
0.3087036756127376        2.0746082310585106       2                        -2.013110635179914E14
0.3086213092592464        2.0802474474011303       2                        -2.0281460640126584E14
0.30861460176193584       2.0806092789827466       2                        -2.0299893860616372E14
0.30855491616333774       2.0824323988516653       2                        -2.0392634083249597E14
0.30842192259007295       2.0849866778359196       2                        -2.052230604699188E14
0.30840552311709124       2.085259382206819        2                        -2.0561544700756044E14
0.308316878416357         2.086757307455045        2                        -2.0776982046415662E14
0.3081912923931114        2.08892780045484         2                        -2.1088961654965747E14
0.30801219136941016       2.0920722777645335       2                        -2.1540750903468588E14
0.3077555739602745        2.096627241746056        2                        -2.2195008293809266E14
0.30738668220011445       2.103224821921941        2                        -2.314247396632338E14
0.3068551807690524        2.112780449131115        2                        -2.4514555037875753E14
0.30608817569479835       2.1266198225803863       2                        -2.6501551306501134E14
0.3058967680767364        2.1296794380347928       2                        -3.0607676956963894E14
0.30551532897884404       2.134671697243529        2                        -3.72783293510531E14
0.30490748271102874       2.1416032314603686       2                        -4.65072393534941E14
0.3048428203998102        2.1423304171042576       2                        -1.885591672530563E15
0.30464766012635075       2.1448531016483408       2                        -6.79050697187531E15
0.3044299282669206        2.148298076648919        2                        -1.3450149964880952E16
0.30418119811522315       2.1529980238560325       2                        -2.2497697814498092E16
0.30389000436555597       2.159405653821558        2                        -3.479477139443126E16
0.30354074680544474       2.168137011134467        2                        -5.1513855586858224E16
0.30311219847117776       2.180030403768644        2                        -7.425045603117584E16
0.302986876217719         2.183768571909525        2                        -7.9294626844710752E16
0.3029348610482531        2.1853785062325324       2                        -6.7609118207847014E18
0.30286490599125615       2.1876484616692755       2                        -1.3232106253477347E20
0.30263497273425966       2.1961392731249885       2                        -6.035934231900932E20
0.30238439160033714       2.2073960606184904       2                        -1.2311443212849955E21
0.3021062478281845        2.222320420541107        2                        -2.0659048760011401E21
0.30197382965571057       2.230652220971824        2                        -3.2723264101313874E21
0.3018756089714432        2.238251575222689        2                        -4.5717623278987866E21
0.3017933177944033        2.246960964571882        2                        -6.061660423737469E21
0.3017184973913069        2.26586388923558         2                        -8.993136903632482E21
0.3017167087899252        2.2736162702272824       2                        -9.785817289328343E21
0.30171085808757975       2.2827275534491536       2                        -1.0717452872398458E22
0.301693146385308         2.2947942569654396       2                        -1.1942620265341449E22
0.3016918297021326        2.2954678169685923       2                        -1.2028347660330064E22
0.30168948509896004       2.303487051329177        2                        -1.3048949624467207E22
0.3016931496599704        2.306216515025337        2                        -1.341044391505331E22
0.30172068597477963       2.3204928266023117       2                        -1.530124179916615E22
0.30173193954028277       2.3263346946485335       2                        -1.6359159500679477E22
0.30173840097073107       2.33372539168161         2                        -1.769759691307107E22
0.30173661384353506       2.341466988731883        2                        -1.9099623949561064E22
0.3017357900095847        2.342477126540485        2                        -1.927892505375774E22
0.3017353112592098        2.3430553610351197       2                        -1.9390993649652313E22
0.3017327972470905        2.346439673830329        2                        -2.01625781826258E22
0.3017325194317786        2.3468508919445266       2                        -2.025402938300688E22
0.3017293217882615        2.3576156226529825       2                        -2.26479804211787E22
0.30173400807512357       2.368988972397152        2                        -2.517722584848099E22
0.30173701239435485       2.373368258301924        2                        -2.6510062309436568E22
0.30173962357373085       2.3776961179682408       2                        -2.784379461548302E22
0.30174605292243944       2.3890966672238036       2                        -3.1357145943881344E22
0.301748506282285         2.3941400448324917       2                        -3.3264905232722367E22
0.3017506701235992        2.39977212184708         2                        -3.539534398600218E22
0.3017510922156433        2.401043778693931        2                        -3.5893057253235174E22
0.3017529579204027        2.406621001405762        2                        -3.807592430895855E22
0.3017533965169261        2.408016277645073        2                        -3.871697434730815E22
0.30175440163093736       2.4125603707540857       2                        -4.080470838279654E22
0.3017547751663672        2.4171872938524506       2                        -4.2930469839177786E22
0.3017547052246399        2.4195683111829287       2                        -4.417957802431004E22
0.30175397925568237       2.4250859097122612       2                        -4.7291722950230344E22
0.3017523520432543        2.431340729956778        2                        -5.0819683146216394E22
0.3017520378646819        2.4322454189311693       2                        -5.1379635289939975E22
0.3017499239786129        2.4367741637778613       2                        -5.418268629944015E22
0.30174883099634814       2.439191416240684        2                        -5.595644074571502E22
0.3017482435867807        2.443753409961702        2                        -5.93040412928825E22
0.3017495744427213        2.44839258357486         2                        -6.270835177213209E22
0.3017500942059466        2.4493713783148165       2                        -6.345306597230774E22
0.30175082674742204       2.4507240092484235       2                        -6.462972838964219E22
0.3017517812800472        2.4534377684128303       2                        -6.693318597431329E22
0.3017503873936459        2.4602438923782137       2                        -7.271032944925298E22
0.3017490204243559        2.4630834831318693       2                        -7.5520251192396405E22
0.3017482266415414        2.4668065317373817       2                        -7.920438658267E22
0.3017485520408033        2.4705750614671853       2                        -8.29335124253346E22
0.3017485771144246        2.470681195141324        2                        -8.303800036376885E22
0.30174860220796346       2.4707866446419393       2                        -8.316036105278788E22
0.30174924889086835       2.473557126261876        2                        -8.639176024813426E22
0.3017507925778432        2.480731341997254        2                        -9.475952929493073E22
0.30175159117898875       2.4833696157324145       2                        -8.918467538016293E22
0.30175344148272293       2.486840502434763        2                        -8.18504665878012E22
0.30175621794488844       2.4903490897629057       2                        -7.443660934279224E22
0.30175630253365043       2.49044090251412         2                        -7.424173234795255E22
0.30175638394304094       2.490528894070896        2                        -7.377176537892178E22
0.3017588529549825        2.4931767426227323       2                        -5.962162992346371E22
0.30176533398984573       2.5                      2                        -2.3158060888537036E22
0.30167632436809433       2.5028831338001285       2                        -4.1702060039599482E17
0.3016176528959182        2.5049415962658665       2                        -2.9185492809238714E17
0.30158064192870737       2.506411274778482        2                        -2.02502986273307232E17
0.301559095958407         2.5074605839526214       2                        -1.38720685821693632E17
0.30154859162801684       2.50820976541492         2                        -9.3194136898395536E16
0.3015459708289585        2.5087446671115674       2                        -6.070150045380272E16
0.3015489787918839        2.509126581209605        2                        -3.7514582098928936E16
0.3015511520027033        2.509243504654257        2                        -3.0419082536063432E16
0.3015691729085682        2.509605739762886        2                        -7.791332457665714E15
0.3016046115678156        2.510131058876769        2                        -7.534850485778177E15
0.3018619368112061        2.5139341974844345       2                        -5.719007223817566E15
0.30201196827305093       2.5161464641713933       2                        -4.662733310299827E15
0.3020995870537897        2.5174333225365846       2                        -4.048299992076971E15
0.30215090043668313       2.518181871971662        2                        -3.690884827694988E15
0.30218109499765317       2.518617287736787        2                        -3.482976820662132E15
0.30219900475002587       2.518870554015563        2                        -3.362036950956176E15
0.30220976842894814       2.5190178641533043       2                        -3.291686344294802E15
0.3022163752306026        2.5191035397292336       2                        -3.250763452358601E15
0.3022200560585654        2.5191479091404747       2                        -3.229565206413439E15
0.30250562691739796       2.522498897747681        2                        -3.201750472327218E15
0.30270692416397255       2.524915146741156        2                        -3.1816953377328705E15
0.3027716602083047        2.525707684404651        2                        -3.175117420452238E15
0.3029191394262107        2.5275386270665416       2                        -3.15958444088728E15
0.3030043998031852        2.528615372227745        2                        -3.1504504965645865E15
0.3030530845148533        2.529248757627311        2                        -3.1450782654666625E15
0.3030802680631749        2.5296215111838176       2                        -3.141917381269435E15
0.3030942896243371        2.52983177143317         2                        -3.1401350611568285E15
0.4205510364304309        2.0339972835541302       3                        -1.9066050187534238E14
0.42063305715480437       2.0365634175270366       3                        -1.9129094523808306E14
0.4207982962900074        2.041792821945745        3                        -1.925756948935792E14
0.4209915298392629        2.047989034794269        3                        -1.940979662539197E14
0.42125847939860833       2.056607607033573        3                        -1.9619700232527184E14
0.4212688648101488        2.056943151639232        3                        -1.962787235785051E14
0.4212875130377828        2.0577987443419965       3                        -1.9655348339779078E14
0.4212925744077771        2.0593687017735003       3                        -1.970574168752802E14
0.4212637558226873        2.0615737645314844       3                        -1.977649227227311E14
0.42126046425765906       2.0617354696414596       3                        -1.978217655306358E14
0.4211926250489385        2.0646130915827667       3                        -1.9883352159248034E14
0.42106566254191397       2.0690019994591236       3                        -2.0037717094742553E14
0.4208485517122603        2.0756984690129685       3                        -2.027329579791852E14
0.42049392073967556       2.085918308900313        3                        -2.0632877913314738E14
0.41992943839042896       2.101517899603595        3                        -2.1181797621960188E14
0.4199207847964427        2.101752611971937        3                        -2.1238213068569872E14
0.4198699172335686        2.103121412249621        3                        -2.1567208141639775E14
0.4197982390321717        2.105028785558973        3                        -2.202563163632895E14
0.4196975634584713        2.1076866081311074       3                        -2.2664401083931144E14
0.41955648309285054       2.1113901089456464       3                        -2.3554465126156762E14
0.4193591028023339        2.1165506609534335       3                        -2.4794683814399675E14
0.4190832742606128        2.1237414724651913       3                        -2.6522809042508562E14
0.4189157548475426        2.1294120014608193       3                        -2.920485369632049E14
0.41877095223330574       2.142631383750014        3                        -3.5410999790144656E14
0.4187810005802257        2.1438762094259944       3                        -1.2576906218006445E15
0.4188414803982252        2.146241232468125        3                        -2.9782786925280695E15
0.41897671029597766       2.149466220059279        3                        -5.329462691302194E15
0.4192139205351012        2.1538655892465783       3                        -8.541789399983743E15
0.4195902971104162        2.159868709827147        3                        -1.2930094898192018E16
0.42015662162563217       2.168061931766062        3                        -1.8924321238341064E16
0.4209822419295146        2.1792459780914832       3                        -2.7111599882718724E16
0.4210106000448405        2.1796214152234774       3                        -4.5225280119130672E16
0.42108817115412          2.1806813298750862       3                        -5.434387054390608E19
0.4212078848554262        2.182449380569292        3                        -1.1716825841924158E20
0.42166562975905236       2.191065235338178        3                        -4.285817841819144E20
0.42205367392837223       2.2027602727741558       3                        -8.610673701989159E20
0.42234867115040364       2.2186352612966007       3                        -1.45784089224355E21
0.4223496481441963        2.2187150724691165       3                        -1.4697947053457093E21
0.4224457087944701        2.2277806737462784       3                        -2.8274926036591853E21
0.4224897968140867        2.2337120211943358       3                        -3.8444457556321894E21
0.42252899106707503       2.2439267902848954       3                        -5.595851033491437E21
0.42252826725127524       2.255646540790201        3                        -7.605350387026672E21
0.4225175738156031        2.2638018062093055       3                        -8.820043910559962E21
0.4225171873130826        2.2643101448892424       3                        -8.871899122629885E21
0.4225055851627667        2.2738593562786646       3                        -9.8460079009707E21
0.4224842587461054        2.284310778605091        3                        -1.0912153707789135E22
0.4224522711926424        2.295749635243034        3                        -1.207903042134536E22
0.422447218389379         2.2972525797157255       3                        -1.2255206561174354E22
0.42242470797001813       2.3044730674609486       3                        -1.327086402559675E22
0.42240186856347717       2.3154661383082176       3                        -1.479802950166239E22
0.422389942085313         2.329967949594345        3                        -1.6812738184662705E22
0.4223905659540214        2.3358837619039905       3                        -1.7867945775975562E22
0.4223969351348729        2.3445243815830246       3                        -1.963889376922531E22
0.42241143505587503       2.354321918696249        3                        -2.164709066155978E22
0.42242381720995925       2.362443051687125        3                        -2.358824944082256E22
0.4224245268517482        2.36303681605737         3                        -2.3743476814553396E22
0.42243293176863705       2.369968153890015        3                        -2.5555532429548975E22
0.4224418478406886        2.377134693879457        3                        -2.742907898875974E22
0.42244217163596887       2.377392634172095        3                        -2.751434282270436E22
0.4224494819824408        2.3837641499614954       3                        -2.962049361420611E22
0.4224556675751444        2.3903241504694206       3                        -3.1788959126366557E22
0.422459271925498         2.3949804751738637       3                        -3.334378712113517E22
0.422462487436718         2.4003470729192484       3                        -3.555225078919704E22
0.4224637430913301        2.4031321170026043       3                        -3.6717082401648595E22
0.42246669369224593       2.4159378236881093       3                        -4.2073029263160276E22
0.4224675489807945        2.4201419215427764       3                        -4.435628316685648E22
0.4224699537029088        2.4247826835275132       3                        -4.687664727514801E22
0.42246996916504953       2.4248053829604976       3                        -4.68902319681072E22
0.42247497781705345       2.430796163434933        3                        -5.0475488609647125E22
0.4224777214180311        2.4336239796436265       3                        -5.227711990897759E22
0.4224827443575169        2.439132219243036        3                        -5.5786478853032715E22
0.4224849867847821        2.4429505654145345       3                        -5.863442045647237E22
0.4224847962187268        2.447644947423019        3                        -6.21356154634358E22
